radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
199.757092,0.508,-3.327428,0.282,NA,NA,0,NA,NA,0,NA,NA,0,17.615,0.153,3,16.598,0.1,3,15.475,0.19,3,NA,NA,0,NA,NA,0
199.764343,0.238,-2.764581,0.293,NA,NA,0,NA,NA,0,NA,NA,0,17.327,0.167,4,16.603,0.089,4,NA,NA,0,NA,NA,0,NA,NA,0
199.768376,0.254,-2.759159,0.214,15.414,0.045,4,16.88,0.235,4,NA,NA,0,16.192,0.027,4,14.882,0.066,4,14.121,0.118,4,NA,NA,0,NA,NA,0
199.773001,0.8,-3.39032,0.418,NA,NA,0,NA,NA,0,NA,NA,0,18.004,0.089,2,17.132,0.168,2,NA,NA,0,NA,NA,0,NA,NA,0
199.773801,0.421,-3.364967,0.446,17.246,0.192,1,NA,NA,0,NA,NA,0,17.949,0.227,1,16.711,0.081,2,16.325,0.255,1,NA,NA,0,NA,NA,0
199.774326,0.625,-3.334831,0.119,17.397,0.239,1,18.291,0.322,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
199.7802,0.206,-3.055299,0.222,15.268,0.046,4,16.057,0.068,4,NA,NA,0,15.658,0.06,4,15.081,0.059,4,14.762,0.048,4,NA,NA,0,NA,NA,0
199.784096,0.239,-3.37867,0.177,15.306,0.069,4,15.98,0.082,4,NA,NA,0,15.648,0.096,4,15.195,0.085,4,14.939,0.076,4,NA,NA,0,NA,NA,0
199.786808,0.364,-2.668464,0.226,15.55,0.025,3,16.144,0.037,3,NA,NA,0,15.819,0.057,2,15.395,0.023,2,15.226,0.076,2,NA,NA,0,NA,NA,0
199.786829,0.439,-3.047105,0.542,16.467,0.118,1,18.038,0.253,1,NA,NA,0,17.194,0.117,4,16.256,0.077,4,15.555,0.168,4,NA,NA,0,NA,NA,0
199.787751,0.64,-2.73213,0.356,14.091,0.042,2,14.75,0.02,2,NA,NA,0,14.382,0.008,2,13.917,0.003,2,13.805,0.016,2,13.546,0.078,2,NA,NA,0
199.787956,0.325,-2.839133,0.18,15.659,0.038,4,16.241,0.086,4,NA,NA,0,15.951,0.078,4,15.524,0.095,4,15.4,0.191,4,NA,NA,0,NA,NA,0
199.788685,0.587,-2.749287,0.395,17.508,0.298,1,17.839,0.236,1,NA,NA,0,18.057,0.186,1,17.626,0.337,1,NA,NA,0,NA,NA,0,NA,NA,0
199.788908,0.39,-2.763119,0.292,15.862,0.071,4,16.81,0.152,4,NA,NA,0,16.327,0.099,4,15.514,0.078,4,15.13,0.087,4,NA,NA,0,NA,NA,0
199.789444,0.59,-3.025671,0.377,16.425,0.123,4,17.375,0.076,4,NA,NA,0,16.87,0.093,4,16.141,0.092,4,15.527,0.093,4,NA,NA,0,NA,NA,0
199.789758,0.474,-2.904089,0.453,15.887,0.076,4,17.036,0.074,4,NA,NA,0,16.498,0.069,4,15.583,0.113,4,15.108,0.093,4,NA,NA,0,NA,NA,0
199.790774,0.285,-3.000297,0.197,13.7,0.035,4,14.374,0.063,4,NA,NA,0,14.011,0.066,4,13.614,0.076,4,13.368,0.088,4,13.214,0.028,2,NA,NA,0
199.794425,0.339,-2.817457,0.195,15.95,0.079,4,16.586,0.159,4,NA,NA,0,16.189,0.088,2,15.878,0.01,2,15.904,0.245,2,NA,NA,0,NA,NA,0
199.797695,0.426,-2.815235,0.384,16.612,0.109,4,17.248,0.161,4,NA,NA,0,17.02,0.092,2,16.59,0.094,2,NA,NA,0,NA,NA,0,NA,NA,0
199.802719,0.316,-3.083428,0.306,14.012,0.039,4,14.559,0.074,4,NA,NA,0,14.267,0.063,4,13.926,0.071,4,13.754,0.102,4,13.747,0.257,2,NA,NA,0
199.803217,0.278,-3.326202,0.272,15.798,0.072,4,16.525,0.159,4,NA,NA,0,16.19,0.075,4,15.66,0.083,4,15.313,0.126,4,NA,NA,0,NA,NA,0
199.803442,0.836,-3.358192,0.585,16.836,0.128,1,18.038,0.245,1,NA,NA,0,17.564,0.084,4,16.576,0.149,4,16.04,0.147,2,NA,NA,0,NA,NA,0
199.808601,0.472,-3.095072,0.198,16.05,0.039,4,16.917,0.146,4,NA,NA,0,16.494,0.065,4,15.828,0.131,4,15.589,0.219,4,NA,NA,0,NA,NA,0
199.810196,0.32,-3.294185,0.209,15.674,0.052,4,16.503,0.108,4,NA,NA,0,16.1,0.096,4,15.401,0.019,4,15.05,0.057,4,NA,NA,0,NA,NA,0
199.81052,0.361,-3.336418,0.179,14.91,0.04,4,15.579,0.07,4,NA,NA,0,15.24,0.078,4,14.833,0.059,4,14.634,0.128,4,NA,NA,0,NA,NA,0
199.812016,0.719,-2.991104,0.437,17.068,0.2,2,17.693,0.071,2,NA,NA,0,17.478,0.108,3,17.008,0.02,3,NA,NA,0,NA,NA,0,NA,NA,0
199.816249,0.201,-3.281061,0.225,12.875,0.04,4,14.15,0.081,4,NA,NA,0,13.507,0.073,4,12.52,0.053,4,12.017,0.08,4,11.822,0.076,3,NA,NA,0
199.816656,0.57,-2.928865,0.571,NA,NA,0,NA,NA,0,NA,NA,0,18.158,0.002,2,17.19,0.04,2,NA,NA,0,NA,NA,0,NA,NA,0
199.817937,0.248,-2.971795,0.216,13.272,0.032,4,14.042,0.075,4,NA,NA,0,13.624,0.066,4,13.122,0.067,4,12.883,0.082,4,12.731,0.129,2,NA,NA,0
199.818734,0.386,-2.795101,0.286,13.742,0.037,4,14.679,0.07,4,NA,NA,0,14.184,0.068,4,13.467,0.06,4,13.085,0.106,4,13.085,0.133,3,NA,NA,0
199.818902,0.575,-3.152345,0.609,NA,NA,0,NA,NA,0,NA,NA,0,17.669,0.245,3,16.851,0.115,3,15.883,0.197,1,NA,NA,0,NA,NA,0
199.820319,0.537,-3.094769,0.36,16.952,0.061,3,17.576,0.188,3,NA,NA,0,17.204,0.153,4,16.541,0.119,4,16.078,0.104,3,NA,NA,0,NA,NA,0
199.821461,0.302,-2.813265,0.273,14.76,0.059,4,15.644,0.062,4,NA,NA,0,15.172,0.068,4,14.499,0.073,4,14.164,0.119,4,NA,NA,0,NA,NA,0
199.821487,0.626,-2.773523,0.333,NA,NA,0,NA,NA,0,NA,NA,0,17.675,0.063,4,16.515,0.08,4,15.526,0.132,3,NA,NA,0,NA,NA,0
199.824537,0.825,-2.862787,0.489,NA,NA,0,NA,NA,0,NA,NA,0,17.929,0.413,3,16.954,0.084,2,15.948,0.256,1,NA,NA,0,NA,NA,0
199.824565,0.405,-3.379045,0.317,16.678,0.074,2,17.302,0.017,2,NA,NA,0,17.221,0.052,4,16.638,0.175,4,NA,NA,0,NA,NA,0,NA,NA,0
199.825728,0.313,-3.291838,0.191,15.893,0.026,4,16.531,0.093,4,NA,NA,0,16.189,0.064,4,15.741,0.095,4,15.469,0.181,4,NA,NA,0,NA,NA,0
199.83157,0.475,-3.364578,0.386,16.125,0.035,4,16.825,0.071,4,NA,NA,0,16.482,0.092,4,15.909,0.056,4,15.614,0.216,4,NA,NA,0,NA,NA,0
199.83721,0.265,-2.850821,0.141,15.44,0.046,4,16.315,0.088,4,NA,NA,0,15.888,0.07,4,15.237,0.094,4,14.906,0.15,4,NA,NA,0,NA,NA,0
199.839061,0.494,-2.775397,0.527,14.512,0.048,4,15.213,0.076,4,NA,NA,0,14.849,0.057,4,14.392,0.069,4,14.114,0.11,4,13.307,0.234,1,NA,NA,0
199.843176,0.657,-3.299376,0.231,16.691,0.117,3,17.501,0.151,3,NA,NA,0,17.212,0.075,4,16.49,0.084,4,15.821,0.114,2,NA,NA,0,NA,NA,0
199.845812,0.341,-2.834001,0.201,15.55,0.038,4,16.176,0.066,4,NA,NA,0,15.81,0.068,4,15.414,0.058,4,15.133,0.086,4,NA,NA,0,NA,NA,0
199.847027,0.462,-3.059665,0.217,15.337,0.078,4,16.049,0.074,4,NA,NA,0,15.713,0.068,4,15.23,0.041,4,14.906,0.087,4,NA,NA,0,NA,NA,0
199.854614,0.578,-2.839932,0.351,16.837,0.288,2,17.558,0.16,2,NA,NA,0,17.281,0.104,4,16.487,0.167,4,NA,NA,0,NA,NA,0,NA,NA,0
199.856115,0.692,-3.261731,0.629,16.256,0.068,4,17.054,0.144,4,NA,NA,0,16.721,0.159,4,16.043,0.1,4,15.696,0.108,3,NA,NA,0,NA,NA,0
199.858022,0.968,-3.287296,0.322,16.516,0.088,4,17.5,0.171,4,NA,NA,0,17.023,0.107,4,16.37,0.097,4,16,0.19,3,NA,NA,0,NA,NA,0
199.86361,0.25,-2.872041,0.207,15.615,0.081,4,16.397,0.063,4,NA,NA,0,15.981,0.048,4,15.466,0.031,4,15.17,0.073,4,NA,NA,0,NA,NA,0
199.865615,0.29,-3.157546,0.29,13.524,0.048,4,14.634,0.068,4,NA,NA,0,14.083,0.056,4,13.155,0.082,4,12.72,0.075,4,12.528,0.066,3,NA,NA,0
199.871996,0.491,-2.995497,0.211,14.437,0.036,4,15.109,0.074,4,NA,NA,0,14.745,0.068,4,14.319,0.089,4,14.085,0.113,4,NA,NA,0,NA,NA,0
199.872405,0.31,-3.1701,0.189,15.778,0.087,4,16.46,0.063,4,NA,NA,0,16.079,0.083,4,15.647,0.135,4,15.375,0.193,4,NA,NA,0,NA,NA,0
199.873493,0.666,-2.916235,0.604,17.674,0.284,1,17.778,0.202,1,NA,NA,0,17.697,0.12,1,17.24,0.209,1,NA,NA,0,NA,NA,0,NA,NA,0
199.87659,0.445,-3.254679,0.26,16.083,0.118,4,16.743,0.07,4,NA,NA,0,16.356,0.094,4,15.947,0.096,4,15.582,0.109,4,NA,NA,0,NA,NA,0
199.881866,0.243,-3.101988,0.165,15.728,0.092,4,16.183,0.136,4,NA,NA,0,15.901,0.08,4,15.631,0.058,4,15.436,0.315,4,NA,NA,0,NA,NA,0
199.883921,0.546,-3.165084,0.218,15.676,0.07,4,16.298,0.052,4,NA,NA,0,15.925,0.07,4,15.549,0.098,4,15.347,0.101,4,NA,NA,0,NA,NA,0
199.883983,0.716,-3.193476,0.309,16.291,0.075,4,17.488,0.348,4,NA,NA,0,16.809,0.079,4,16.015,0.105,4,15.65,0.078,4,NA,NA,0,NA,NA,0
199.893329,0.558,-3.165031,0.485,16.956,0.135,3,17.512,0.025,3,NA,NA,0,17.203,0.111,4,16.828,0.167,4,NA,NA,0,NA,NA,0,NA,NA,0
199.896792,0.25,-2.955463,0.221,14.837,0.026,4,15.722,0.079,4,NA,NA,0,15.249,0.066,4,14.556,0.05,4,14.268,0.078,4,NA,NA,0,NA,NA,0
199.900179,0.4,-2.965327,0.195,13.19,0.035,4,14,0.05,4,NA,NA,0,13.568,0.053,4,13.014,0.068,4,12.73,0.085,4,12.759,0.142,3,NA,NA,0
199.902459,0.296,-2.980362,0.252,15.008,0.054,4,16.094,0.123,4,NA,NA,0,15.573,0.074,4,14.65,0.105,4,14.164,0.115,4,13.664,0.208,1,NA,NA,0
199.903134,0.253,-2.970537,0.257,13.633,0.04,4,14.219,0.071,4,NA,NA,0,13.9,0.061,4,13.537,0.076,4,13.344,0.085,4,13.197,0.023,2,NA,NA,0
199.908914,0.844,-3.086788,0.642,NA,NA,0,NA,NA,0,NA,NA,0,17.96,0.144,4,16.925,0.133,4,NA,NA,0,NA,NA,0,NA,NA,0
